ID,Reel,Name,File Name,Track,Timecode In,Timecode Out,Duration,Source Start,Source End,Audio Channels,Comment
1,AX,VPRO Aernout Mik PRE IDENT.mxf,VPRO Aernout Mik PRE IDENT.mxf,V1,00:00:00:00,00:00:03:00,00:00:03:00,00:00:00:00,00:00:03:00,,
1,AX,"Putin Warns of Arctic War, Claims US Serious About Greenland Annexation  Trump  US-Russia - Republic World (1080p, h264).mp4","Putin Warns of Arctic War, Claims US Serious About Greenland Annexation  Trump  US-Russia - Republic World (1080p, h264).mp4",V1,00:01:57:18,00:02:00:03,00:00:02:10,00:01:51:06,00:01:53:18,,
1,AX,ROB-H2937.MXF,ROB-H2937.MXF,V1,00:03:14:17,00:03:18:18,00:00:04:01,10:52:34:07,10:52:38:08,,
2,AX,A004C002_2602040I.MXF,A004C002_2602040I.MXF,V1,00:00:03:00,00:00:05:15,00:00:02:15,15:08:49:09,15:08:51:24,,
2,AX,ROB-H2787.mxf,ROB-H2787.mxf,V1,00:03:11:13,00:03:13:16,00:00:02:03,08:06:56:00,08:06:58:03,,
2,AX,ROB-H2819.mxf,ROB-H2819.mxf,V1,00:03:22:11,00:03:24:05,00:00:01:19,08:07:24:17,08:07:26:11,,
3,AX,WI_Groenland_USA_Pituffik-basis_2024_DOD_110461448-1920x1080-9000k.mp4,WI_Groenland_USA_Pituffik-basis_2024_DOD_110461448-1920x1080-9000k.mp4,V1,00:00:05:15,00:00:07:23,00:00:02:08,00:02:22:18,00:02:24:28,,
3,AX,ROB-H2951.MXF,ROB-H2951.MXF,V1,00:03:13:16,00:03:15:16,00:00:02:00,11:11:23:11,11:11:25:11,,
3,AX,WI_IJsland_USA-defence_DOD_108918994.mp4,WI_IJsland_USA-defence_DOD_108918994.mp4,V1,00:05:28:02,00:05:33:06,00:00:05:04,00:00:27:29,00:00:32:38,,
4,AX,ANP-548150180.jpg,ANP-548150180.jpg,V1,00:00:07:23,00:00:08:08,00:00:00:10,00:59:59:28,01:00:00:10,,
4,AX,ROB-H2969.MXF,ROB-H2969.MXF,V1,00:03:15:16,00:03:18:18,00:00:03:02,11:27:27:13,11:27:30:15,,
4,AX,VG_LGW25_CAM3_0086.MXF,VG_LGW25_CAM3_0086.MXF,V1,00:12:54:00,00:13:00:16,00:00:06:16,11:21:20:04,11:21:26:20,,
5,AX,ANP-548150180.jpg,ANP-548150180.jpg,V1,00:00:08:08,00:00:08:16,00:00:00:08,01:00:00:10,01:00:00:20,,
5,AX,ROB_1_20251103_8404.mp4,ROB_1_20251103_8404.mp4,V1,00:03:22:00,00:03:24:01,00:00:02:01,03:10:17:19,03:10:19:20,,
5,AX,ANP-548099546.jpg,ANP-548099546.jpg,V1,00:36:28:15,00:36:29:15,00:00:01:00,00:59:59:28,01:00:00:28,,
6,AX,ANP-548150177.jpg,ANP-548150177.jpg,V1,00:00:08:16,00:00:09:07,00:00:00:16,00:59:59:28,01:00:00:18,,
6,AX,WI_Groenland_USA-defence_DOD_108721099-1920x1080-9000k.mp4,WI_Groenland_USA-defence_DOD_108721099-1920x1080-9000k.mp4,V1,00:05:24:12,00:05:26:04,00:00:01:17,00:00:08:09,00:00:10:01,,
7,AX,ANP-548212068.jpg,ANP-548212068.jpg,V1,00:00:09:07,00:00:09:20,00:00:00:13,00:59:59:28,01:00:00:14,,
7,AX,WI_Groenland_USA-defence_DOD_108721099-1920x1080-9000k.mp4,WI_Groenland_USA-defence_DOD_108721099-1920x1080-9000k.mp4,V1,00:05:26:04,00:05:30:05,00:00:04:01,00:00:11:13,00:00:15:14,,
8,AX,ANP-548217835.jpg,ANP-548217835.jpg,V1,00:00:09:20,00:00:10:05,00:00:00:10,00:59:59:28,01:00:00:10,,
8,AX,WI_IJsland_USA-defence_DOD_108918994.mp4,WI_IJsland_USA-defence_DOD_108918994.mp4,V1,00:05:30:05,00:05:32:07,00:00:02:02,00:02:38:16,00:02:40:21,,
9,AX,ANP-548212061.jpg,ANP-548212061.jpg,V1,00:00:10:05,00:00:10:12,00:00:00:07,00:59:59:28,01:00:00:07,,
9,AX,WI_IJsland_USA-defence_DOD_108918994.mp4,WI_IJsland_USA-defence_DOD_108918994.mp4,V1,00:05:32:07,00:05:33:06,00:00:00:24,00:02:40:21,00:02:41:19,,
10,AX,ANP-548212061.jpg,ANP-548212061.jpg,V1,00:00:10:12,00:00:10:20,00:00:00:08,01:00:00:07,01:00:00:16,,
10,AX,WI_Groenland_Deense-soldaten_2026-01-23T141238Z_1_LWD919522012026RP1_RTRWNEV_C_9195-USA-TRUMP-GREENLAND-DENMARK-MILITARY.MP4,WI_Groenland_Deense-soldaten_2026-01-23T141238Z_1_LWD919522012026RP1_RTRWNEV_C_9195-USA-TRUMP-GREENLAND-DENMARK-MILITARY.MP4,V1,00:05:33:06,00:05:36:09,00:00:03:03,00:00:36:13,00:00:39:16,,
11,AX,ANP-548150068.jpg,ANP-548150068.jpg,V1,00:00:10:20,00:00:11:02,00:00:00:07,00:59:59:28,01:00:00:07,,
11,AX,WI_Groenland_USA_defence_DOD_110831914-1920x1080-9000k.mp4,WI_Groenland_USA_defence_DOD_110831914-1920x1080-9000k.mp4,V1,00:05:36:09,00:05:38:22,00:00:02:13,00:04:53:00,00:04:55:13,,
12,AX,ANP-548150068.jpg,ANP-548150068.jpg,V1,00:00:11:02,00:00:12:04,00:00:01:02,01:00:00:07,01:00:01:09,,
12,AX,KAART ZEEROUTES 02.mp4,KAART ZEEROUTES 02.mp4,V1,00:07:50:19,00:07:57:12,00:00:06:18,00:00:00:00,00:00:06:18,,
13,AX,ANP-522359575.jpg,ANP-522359575.jpg,V1,00:00:12:04,00:00:12:10,00:00:00:06,01:00:00:00,01:00:00:07,,
13,AX,WI_Protest-Groenland_Kopenhagen_AP_4631063_Denmark_Greenland_Protest_Reaction_1080i50ESSENCE.mp4,WI_Protest-Groenland_Kopenhagen_AP_4631063_Denmark_Greenland_Protest_Reaction_1080i50ESSENCE.mp4,V1,00:10:43:17,00:10:45:18,00:00:02:01,00:00:36:04,00:00:38:05,,
14,AX,ANP-522359573.jpg,ANP-522359573.jpg,V1,00:00:12:10,00:00:12:14,00:00:00:04,00:59:59:28,01:00:00:03,,
14,AX,20250105_TL_Error404_HetInternetInCrisis_Mensen op telefoon beelden.Sub.07.mxf,20250105_TL_Error404_HetInternetInCrisis_Mensen op telefoon beelden.Sub.07.mxf,V1,00:12:37:11,00:12:39:08,00:00:01:22,00:13:02:00,00:13:03:22,,
15,AX,ANP-522359573.jpg,ANP-522359573.jpg,V1,00:00:12:14,00:00:13:04,00:00:00:15,01:00:00:03,01:00:00:21,,
15,AX,WI_IJsland_USA-trainig_DOD_108918891.mp4,WI_IJsland_USA-trainig_DOD_108918891.mp4,V1,00:12:54:00,00:12:57:13,00:00:03:13,00:02:26:24,00:02:29:55,,
16,AX,A004C002_2602040I.MXF,A004C002_2602040I.MXF,V1,00:00:13:04,00:00:19:09,00:00:06:05,15:07:01:21,15:07:08:01,,
16,AX,WI_IJsland_USA-trainig_DOD_108918891.mp4,WI_IJsland_USA-trainig_DOD_108918891.mp4,V1,00:12:57:13,00:13:00:16,00:00:03:03,00:02:21:34,00:02:24:41,,
17,AX,"'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4","'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4",V1,00:00:19:09,00:00:20:09,00:00:01:00,00:00:00:00,00:00:00:12,,
17,AX,New York Stock Exchange.mov,New York Stock Exchange.mov,V1,00:21:14:15,00:21:26:02,00:00:11:12,00:00:10:10,00:00:21:21,,
18,AX,"'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4","'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4",V1,00:00:20:09,00:00:21:13,00:00:01:04,00:00:14:07,00:00:15:11,,
18,AX,WI_Beurs_AP_efe009363_US_MARKETS_1080i50-xdcam-50m.mxf,WI_Beurs_AP_efe009363_US_MARKETS_1080i50-xdcam-50m.mxf,V1,00:21:28:19,00:21:30:11,00:00:01:17,00:01:25:09,00:01:27:01,,
19,AX,"'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4","'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4",V1,00:00:21:13,00:00:23:16,00:00:02:03,00:00:26:23,00:00:29:01,,
19,AX,WI_Beurs_AP_cctv038687_Various_Stock_Market_Plunges.mxf,WI_Beurs_AP_cctv038687_Various_Stock_Market_Plunges.mxf,V1,00:21:30:11,00:21:32:14,00:00:02:03,00:00:05:01,00:00:07:04,,
20,AX,"'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4","'We need Greenland' Trump says in his speech to Congress - Associated Press (1080p, h264).mp4",V1,00:00:23:16,00:00:27:05,00:00:03:14,00:00:29:01,00:00:32:15,,
20,AX,ANP-550173087.jpg,ANP-550173087.jpg,V1,00:21:35:07,00:21:35:14,00:00:00:07,00:59:59:28,01:00:00:07,,
21,AX,ANP-530479272.jpg,ANP-530479272.jpg,V1,00:00:27:05,00:00:27:16,00:00:00:11,00:59:59:28,01:00:00:12,,
21,AX,ANP-550173087.jpg,ANP-550173087.jpg,V1,00:21:35:14,00:21:35:19,00:00:00:05,01:00:00:07,01:00:00:13,,
22,AX,ANP-530479293.jpg,ANP-530479293.jpg,V1,00:00:27:16,00:00:27:24,00:00:00:08,00:00:00:15,00:00:00:25,,
22,AX,ANP-550173087.jpg,ANP-550173087.jpg,V1,00:21:35:19,00:21:36:00,00:00:00:06,01:00:00:13,01:00:00:20,,
23,AX,ANP-530479316.jpg,ANP-530479316.jpg,V1,00:00:27:24,00:00:28:06,00:00:00:07,00:59:59:22,01:00:00:01,,
23,AX,ANP-550173087.jpg,ANP-550173087.jpg,V1,00:21:36:00,00:21:36:24,00:00:00:24,01:00:00:20,01:00:01:19,,
24,AX,ANP-530479316.jpg,ANP-530479316.jpg,V1,00:00:28:06,00:00:28:13,00:00:00:07,01:00:00:01,01:00:00:09,,
24,AX,ANP-470174228.jpg,ANP-470174228.jpg,V1,00:21:36:24,00:21:37:11,00:00:00:12,01:00:00:07,01:00:00:21,,
25,AX,ANP-530480760.jpg,ANP-530480760.jpg,V1,00:00:28:13,00:00:28:18,00:00:00:05,00:59:59:28,01:00:00:04,,
25,AX,WNL_OP_ZONDAG-WON02614908_39410000_39463000.mxf,WNL_OP_ZONDAG-WON02614908_39410000_39463000.mxf,V1,00:22:54:23,00:22:56:16,00:00:01:18,10:57:01:04,10:57:02:22,,
26,AX,ANP-530480760.jpg,ANP-530480760.jpg,V1,00:00:28:18,00:00:28:23,00:00:00:05,01:00:00:04,01:00:00:10,,
26,AX,CarneyDavos.mp4,CarneyDavos.mp4,V1,00:30:09:14,00:30:12:17,00:00:03:03,00:01:23:19,00:01:26:22,,
27,AX,ANP-530480760.jpg,ANP-530480760.jpg,V1,00:00:28:23,00:00:29:02,00:00:00:04,01:00:00:10,01:00:00:15,,
27,AX,Brussel.mp4,Brussel.mp4,V1,00:36:23:09,00:36:29:15,00:00:06:06,00:05:52:57,00:05:59:12,,
28,AX,ANP-530480760.jpg,ANP-530480760.jpg,V1,00:00:29:02,00:00:29:19,00:00:00:17,01:00:00:15,01:00:01:06,,
29,AX,WI_IJsland_USA-trainig_DOD_108918891.mp4,WI_IJsland_USA-trainig_DOD_108918891.mp4,V1,00:00:29:19,00:00:31:00,00:00:01:06,00:03:06:20,00:03:07:34,,
30,AX,WI_IJsland_USA-training_DOD_108918994.mp4,WI_IJsland_USA-training_DOD_108918994.mp4,V1,00:00:31:00,00:00:32:24,00:00:01:24,00:00:07:35,00:00:09:33,,
31,AX,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,V1,00:00:32:24,00:00:34:08,00:00:01:09,00:02:19:02,00:02:20:11,,
32,AX,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,V1,00:00:34:08,00:00:34:23,00:00:00:15,00:03:36:00,00:03:36:15,,
33,AX,WI_Protest_Groenland_Kopenhagen_4631389_HZ_Denmark_Greenland_Protest_Caps_1080i50ESSENCE.mp4,WI_Protest_Groenland_Kopenhagen_4631389_HZ_Denmark_Greenland_Protest_Caps_1080i50ESSENCE.mp4,V1,00:00:34:23,00:00:35:11,00:00:00:13,00:06:17:11,00:06:17:24,,
34,AX,WI_Protest_Groenland_Kopenhagen_4631389_HZ_Denmark_Greenland_Protest_Caps_1080i50ESSENCE.mp4,WI_Protest_Groenland_Kopenhagen_4631389_HZ_Denmark_Greenland_Protest_Caps_1080i50ESSENCE.mp4,V1,00:00:35:11,00:00:36:08,00:00:00:22,00:06:23:20,00:06:24:17,,
35,AX,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,V1,00:00:36:08,00:00:38:07,00:00:01:24,00:01:15:01,00:01:17:00,,
36,AX,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,WI_Groenland-protest_Kopenhagen_Reutersconnect_2026-01-17T161521Z_1_LWD752217012026RP1_RTRWNEV_C_7522-USA-TRUMP-GREENLAND-PROTESTS-COPENHAGEN-MORE.MP4,V1,00:00:38:07,00:00:39:23,00:00:01:16,00:01:25:08,00:01:26:24,,
37,AX,ANP-548428080.jpg,ANP-548428080.jpg,V1,00:00:39:23,00:00:40:06,00:00:00:08,00:59:59:28,01:00:00:08,,
38,AX,ANP-547812160.jpg,ANP-547812160.jpg,V1,00:00:40:06,00:00:40:16,00:00:00:10,00:59:59:28,01:00:00:10,,
39,AX,ANP-548370562.jpg,ANP-548370562.jpg,V1,00:00:40:16,00:00:41:09,00:00:00:18,00:00:00:10,00:00:01:02,,
40,AX,"'Mister Trump, F--k off'_ Danish politician says Greenland not for sale.mp4","'Mister Trump, F--k off'_ Danish politician says Greenland not for sale.mp4",V1,00:00:41:09,00:00:42:15,00:00:01:06,00:00:16:06,00:00:17:12,,
41,AX,Leader zonder vormgeving.mov,Leader zonder vormgeving.mov,V1,00:00:42:15,00:00:48:06,00:00:05:16,00:00:00:10,00:00:06:01,,
42,AX,A001_02040822_C021.mov,A001_02040822_C021.mov,V1,00:00:48:06,00:00:50:10,00:00:02:04,08:22:43:24,08:22:48:18,,
43,AX,A001_02040826_C024.mov,A001_02040826_C024.mov,V1,00:00:50:10,00:00:54:06,00:00:03:21,08:28:12:21,08:28:20:13,,
44,AX,A004C009_260204BM.MXF,A004C009_260204BM.MXF,V1,00:00:54:06,00:00:57:01,00:00:02:20,16:08:59:12,16:09:02:07,,
45,AX,A004C009_260204BM.MXF,A004C009_260204BM.MXF,V1,00:00:57:01,00:00:57:15,00:00:00:14,16:09:28:17,16:09:29:06,,
46,AX,IJSLAND1439.MXF,IJSLAND1439.MXF,V1,00:00:57:15,00:00:57:22,00:00:00:07,14:47:45:00,14:47:45:07,,
47,AX,IJSLAND1440.MXF,IJSLAND1440.MXF,V1,00:00:57:22,00:00:58:05,00:00:00:08,14:50:52:09,14:50:52:17,,
48,AX,IJSLAND1441.MXF,IJSLAND1441.MXF,V1,00:00:58:05,00:01:01:24,00:00:03:19,14:51:50:06,14:51:54:00,,
49,AX,A004C012_260204CR.MXF,A004C012_260204CR.MXF,V1,00:01:01:24,00:01:05:00,00:00:03:01,16:13:44:01,16:13:47:02,,
50,AX,A004C015_260204JE.MXF,A004C015_260204JE.MXF,V1,00:01:05:00,00:01:07:04,00:00:02:04,16:20:27:03,16:20:29:07,,
51,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:01:07:04,00:01:09:19,00:00:02:15,10:30:48:16,10:30:51:06,,
52,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:09:19,00:01:10:01,00:00:00:07,00:59:59:28,01:00:00:07,,
53,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:10:01,00:01:10:06,00:00:00:05,01:00:00:07,01:00:00:13,,
54,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:10:06,00:01:10:11,00:00:00:05,01:00:00:14,01:00:00:20,,
55,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:10:11,00:01:10:16,00:00:00:05,01:00:00:22,01:00:00:28,,
56,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:10:16,00:01:10:19,00:00:00:03,01:00:00:28,01:00:01:02,,
57,AX,Scherm­afbeelding 2026-02-05 om 16.42.24.png,FALSE,V1,00:01:10:19,00:01:12:03,00:00:01:09,01:00:01:02,01:00:02:13,,
58,AX,B002C0001_700101_000L69.MOV,B002C0001_700101_000L69.MOV,V1,00:01:12:03,00:01:13:14,00:00:01:11,01:44:31:16,01:44:34:04,,
59,AX,B002C0013_700101_000L69.MOV,B002C0013_700101_000L69.MOV,V1,00:01:13:14,00:01:14:20,00:00:01:06,01:55:56:19,01:55:58:00,,
60,AX,B002C0026_700101_000L69.MOV,B002C0026_700101_000L69.MOV,V1,00:01:14:20,00:01:16:04,00:00:01:09,02:03:39:14,02:03:40:23,,
61,AX,B002C0037_700101_000L69.MOV,B002C0037_700101_000L69.MOV,V1,00:01:16:04,00:01:17:17,00:00:01:13,02:10:25:24,02:10:29:00,,
62,AX,B002C0070_700101_000L69.MOV,B002C0070_700101_000L69.MOV,V1,00:01:17:17,00:01:20:05,00:00:02:13,02:51:35:17,02:51:38:05,,
63,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:01:20:05,00:01:22:15,00:00:02:10,10:31:02:07,10:31:04:17,,
64,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:01:22:15,00:01:25:09,00:00:02:19,10:31:04:17,10:31:07:11,,
65,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:01:25:09,00:01:27:22,00:00:02:13,10:31:09:08,10:31:11:21,,
66,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:01:27:22,00:01:39:05,00:00:11:08,10:31:13:23,10:31:25:06,,
67,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:01:39:05,00:01:40:15,00:00:01:10,10:31:35:19,10:31:37:04,,
68,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:01:40:15,00:01:48:08,00:00:07:18,10:32:42:02,10:32:49:20,,
69,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:01:48:08,00:01:50:02,00:00:01:19,10:34:45:10,10:34:47:04,,
70,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:01:50:02,00:01:57:18,00:00:07:16,10:35:02:09,10:35:10:00,,
71,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:01:57:18,00:02:00:03,00:00:02:10,10:35:10:00,10:35:12:10,,
72,AX,Trump says the US 'has to have' Greenland   REUTERS.mp4,Trump says the US 'has to have' Greenland   REUTERS.mp4,V1,00:02:00:03,00:02:04:02,00:00:03:24,00:00:23:08,00:00:27:07,,
73,AX,DownloadGemist [2025-10-03] Nieuwsuur s2025e267 (720p).mp4,DownloadGemist [2025-10-03] Nieuwsuur s2025e267 (720p).mp4,V1,00:02:04:02,00:02:08:22,00:00:04:20,00:21:39:13,00:21:44:08,,
74,AX,Trump says the US 'has to have' Greenland   REUTERS.mp4,Trump says the US 'has to have' Greenland   REUTERS.mp4,V1,00:02:08:22,00:02:09:21,00:00:00:24,00:01:09:08,00:01:10:07,,
75,AX,WI_Trump_Greenland_AP_4629616_Air_US_Trump_Greenland_1080i50ESSENCE.mp4,WI_Trump_Greenland_AP_4629616_Air_US_Trump_Greenland_1080i50ESSENCE.mp4,V1,00:02:09:21,00:02:12:19,00:00:02:23,00:00:26:14,00:00:29:12,,
76,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:02:12:19,00:02:17:00,00:00:04:06,10:35:10:02,10:35:14:08,,
77,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:02:17:00,00:02:21:10,00:00:04:10,10:35:02:01,10:35:06:11,,
78,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:02:21:10,00:02:23:22,00:00:02:12,10:36:25:00,10:36:27:12,,
79,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:02:23:22,00:02:27:04,00:00:03:07,10:36:27:12,10:36:30:19,,
80,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:02:27:04,00:02:30:16,00:00:03:12,10:40:47:12,10:40:50:24,,
81,AX,A003C001_260204EJ.MXF,A003C001_260204EJ.MXF,V1,00:02:30:16,00:02:45:08,00:00:14:17,10:40:53:00,10:41:07:17,,
82,AX,B001C001_260204WD.MXF,B001C001_260204WD.MXF,V1,00:02:45:08,00:02:48:19,00:00:03:11,10:41:08:23,10:41:12:09,,
83,AX,A004C006_260204OX.MXF,A004C006_260204OX.MXF,V1,00:02:48:19,00:02:49:09,00:00:00:15,15:46:04:24,15:46:05:14,,
84,AX,A004C005_260204RI.MXF,A004C005_260204RI.MXF,V1,00:02:49:09,00:02:50:10,00:00:01:01,15:44:20:14,15:44:21:15,,
85,AX,A004C007_260204Y0.MXF,A004C007_260204Y0.MXF,V1,00:02:50:10,00:02:53:13,00:00:03:03,15:53:15:04,15:53:18:07,,
86,AX,A004C003_260204VH.MXF,A004C003_260204VH.MXF,V1,00:02:53:13,00:02:56:17,00:00:03:04,15:22:01:23,15:22:05:02,,
87,AX,ScreengrabGooglemaps.mov,ScreengrabGooglemaps.mov,V1,00:02:56:17,00:03:02:00,00:00:05:08,00:00:04:18,00:00:12:20,,
88,AX,A004C003_260204VH.MXF,A004C003_260204VH.MXF,V1,00:03:02:00,00:03:12:02,00:00:10:02,15:23:40:22,15:23:50:24,,
89,AX,"Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4","Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4",V1,00:03:12:02,00:03:15:09,00:00:03:07,00:00:00:00,00:00:03:07,,
90,AX,"Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4","Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4",V1,00:03:15:09,00:03:18:18,00:00:03:09,00:00:10:17,00:00:14:01,,
91,AX,"Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4","Admiral Rob Bauer, Chair of the Military Committee (NATO) - Arctic Circle (1080p, h264).mp4",V1,00:03:18:18,00:03:23:04,00:00:04:11,00:00:14:01,00:00:18:12,,
92,AX,ROB-H3330.mxf,ROB-H3330.mxf,V1,00:03:23:04,00:03:29:02,00:00:05:23,15:28:29:10,15:28:35:08,,
93,AX,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,V1,00:03:29:02,00:03:31:09,00:00:02:07,00:15:07:24,00:15:10:06,,
94,AX,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,V1,00:03:31:09,00:03:33:03,00:00:01:19,00:16:53:13,00:16:55:07,,
95,AX,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,V1,00:03:33:03,00:03:35:02,00:00:01:24,00:02:53:16,00:02:55:15,,
96,AX,"How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4","How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4",V1,00:03:35:02,00:03:35:20,00:00:00:18,00:01:19:18,00:01:20:11,,
97,AX,WI_Rusland_Basis-arctic_AP_4326371_Russia_Arctic_Base_1080i50-xdcam-50m.mxf,WI_Rusland_Basis-arctic_AP_4326371_Russia_Arctic_Base_1080i50-xdcam-50m.mxf,V1,00:03:35:20,00:03:37:20,00:00:02:00,00:01:02:14,00:01:04:14,,
98,AX,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,V1,00:03:37:20,00:03:39:09,00:00:01:14,00:19:31:13,00:19:33:02,,
99,AX,ROB-H2945.MXF,ROB-H2945.MXF,V1,00:03:39:09,00:03:39:23,00:00:00:14,11:01:02:11,11:01:03:00,,
100,AX,ROB-H3008.MXF,ROB-H3008.MXF,V1,00:03:39:23,00:03:40:17,00:00:00:19,19:50:57:16,19:50:58:10,,
101,AX,ROB-H2956.MXF,ROB-H2956.MXF,V1,00:03:40:17,00:03:42:17,00:00:02:00,11:16:53:00,11:16:55:00,,
102,16102500,ROB_1_20251016_8395.mp4,ROB_1_20251016_8395.mp4,V1,00:03:42:17,00:03:44:11,00:00:01:19,03:31:24:09,03:31:26:03,,
103,AX,ROB-H2819.mxf,ROB-H2819.mxf,V1,00:03:44:11,00:03:46:22,00:00:02:11,08:50:39:02,08:50:41:13,,
104,AX,WI_Groenland_Denen_NAVO_DOD_109731578.mp4,WI_Groenland_Denen_NAVO_DOD_109731578.mp4,V1,00:03:46:22,00:03:47:24,00:00:01:02,00:01:18:02,00:01:19:04,,
105,AX,"How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4","How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4",V1,00:03:47:24,00:03:49:07,00:00:01:08,00:03:48:07,00:03:49:15,,
106,AX,"How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4","How Russia is taking control of the Arctic  It's Complicated - The Guardian (1080p, h264).mp4",V1,00:03:49:07,00:03:51:17,00:00:02:10,00:03:59:02,00:04:01:12,,
107,AX,ROB-H2819.mxf,ROB-H2819.mxf,V1,00:03:51:17,00:03:52:18,00:00:01:01,08:17:22:18,08:17:23:19,,
108,AX,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,20190303_TL_VeroveringVanDeNoordpool_Clean_nl_.mxf,V1,00:03:52:18,00:03:56:07,00:00:03:14,00:03:36:01,00:03:39:15,,
109,17102500,ROB_1_20251017_8396.MP4,ROB_1_20251017_8396.MP4,V1,00:03:56:07,00:03:58:01,00:00:01:19,01:26:58:10,01:27:00:04,,
110,17102500,ROB_1_20251017_8396.MP4,ROB_1_20251017_8396.MP4,V1,00:03:58:01,00:04:00:13,00:00:02:12,01:27:00:04,01:27:02:16,,
